num_critic_for_reviews,duration,final_budget,imdb_score, Black and White,Color,director_firstclass,director_secondclass,director_thirdclass,director_unknown
74.0,129.0,5000000.0,6.7,0,1,0,0,1,0
179.0,90.0,5000000.0,6.4,0,1,0,1,0,0
125.0,134.0,25000000.0,7.1,0,1,1,0,0,0
22.0,104.0,4500000.0,5.6,0,1,0,0,1,0
196.0,93.0,5000000.0,6.1,0,1,0,1,0,0
9.0,106.0,5000000.0,5.2,0,1,0,1,0,0
31.0,109.0,6000000.0,7.3,0,1,0,1,0,0
309.0,101.0,5000000.0,7.5,0,1,0,1,0,0
15.0,139.0,5000000.0,6.6,0,1,0,1,0,0
36.0,99.0,5000000.0,6.4,0,1,0,0,1,0
129.0,100.0,5000000.0,4.5,0,1,0,0,1,0
168.0,95.0,5000000.0,6.6,0,1,0,1,0,0
444.0,94.0,5000000.0,5.3,0,1,0,0,1,0
123.0,93.0,5000000.0,4.9,0,1,0,0,1,0
173.0,106.0,2000000.0,7.7,0,1,0,1,0,0
246.0,99.0,6073612.68403,8.0,0,1,0,1,0,0
74.0,82.0,5000000.0,3.8,0,1,0,0,1,0
68.0,135.0,5000000.0,7.6,0,1,0,1,0,0
144.0,88.0,5000000.0,5.9,0,1,0,1,0,0
96.0,89.0,5000000.0,6.2,0,1,0,0,1,0
42.0,110.0,5000000.0,7.2,0,1,1,0,0,0
29.0,107.0,5000000.0,6.3,0,1,0,0,1,0
228.0,86.0,5000000.0,5.2,0,1,0,0,1,0
195.0,91.0,8000000.0,6.9,0,1,0,0,1,0
203.0,103.0,16200000.0,6.8,0,1,0,1,0,0
44.0,90.0,8000000.0,6.2,0,1,0,1,0,0
14.0,141.0,5000000.0,6.2,0,1,0,1,0,0
59.0,92.0,5000000.0,3.5,0,1,0,1,0,0
45.0,99.0,8000000.0,6.1,0,1,0,0,1,0
42.0,79.0,800000.0,6.6,1,0,0,0,1,0
12.0,96.0,5000000.0,4.5,0,1,0,1,0,0
29.0,82.0,5000000.0,5.9,0,1,0,0,1,0
121.0,92.0,5000000.0,6.9,0,1,0,0,1,0
135.0,112.0,4502623.66193,7.7,0,1,0,0,1,0
27.0,106.0,5000000.0,6.6,0,1,1,0,0,0
56.0,90.0,15000000.0,5.3,0,1,0,0,1,0
22.0,126.0,5000000.0,6.3,1,0,1,0,0,0
59.0,150.0,5000000.0,7.0,0,1,0,0,1,0
61.0,90.0,17293298.5798,7.0,0,1,0,0,1,0
60.0,91.0,5000000.0,6.6,0,1,0,1,0,0
164.0,145.0,5000000.0,8.6,0,1,0,1,0,0
81.0,95.0,5000000.0,6.4,0,1,1,0,0,0
415.0,97.0,5000000.0,7.9,0,1,0,1,0,0
43.0,90.0,14220031.8719,5.4,0,1,0,1,0,0
7.0,41.0,5000000.0,6.9,0,1,0,0,1,0
120.0,112.0,3752186.38494,7.7,0,1,1,0,0,0
195.0,122.0,4290400.0,7.2,0,1,0,0,1,0
109.0,110.0,5000000.0,6.8,0,1,0,1,0,0
21.0,87.0,5000000.0,6.2,0,1,0,0,1,0
93.0,108.0,5000000.0,7.4,0,1,1,0,0,0
12.0,121.0,5000000.0,4.6,0,1,1,0,0,0
155.0,97.0,5000000.0,6.4,0,1,0,0,1,0
81.0,116.0,5000000.0,7.0,0,1,0,1,0,0
204.0,94.0,5000000.0,7.7,0,1,1,0,0,0
19.0,103.0,5000000.0,6.8,0,1,1,0,0,0
163.0,112.0,5000000.0,7.0,0,1,0,1,0,0
248.0,91.0,5000000.0,7.0,0,1,0,1,0,0
39.0,98.0,5000000.0,6.3,0,1,0,1,0,0
322.0,95.0,5000000.0,7.1,0,1,0,1,0,0
50.0,88.0,5000000.0,5.6,0,1,0,0,1,0
12.0,99.0,5000000.0,4.4,0,1,0,0,1,0
83.0,91.0,7000000.0,7.1,0,1,1,0,0,0
37.0,97.0,5000000.0,6.1,0,1,0,1,0,0
16.0,136.0,15882193.0209,7.4,0,1,0,0,1,0
121.0,118.0,24370890.9768,7.5,0,1,0,0,1,0
24.0,94.0,1650962.00938,7.2,0,1,0,0,1,0
324.0,89.0,25506338.9198,7.6,0,1,0,0,1,0
27.0,90.0,5000000.0,7.3,0,1,0,0,1,0
9.0,95.0,3209000.0,6.2,0,1,0,0,1,0
31.0,90.0,2000000.0,6.2,0,1,0,1,0,0
35.0,95.0,5000000.0,4.6,0,1,0,0,1,0
371.0,94.0,5000000.0,6.2,0,1,1,0,0,0
133.0,90.0,5000000.0,6.2,0,1,1,0,0,0
13.0,103.0,5000000.0,3.3,0,1,0,0,1,0
56.0,91.0,5000000.0,4.2,0,1,0,1,0,0
191.0,102.0,5000000.0,7.2,0,1,0,1,0,0
80.0,92.0,3796007.92752,6.2,0,1,0,1,0,0
19.0,87.0,5000000.0,6.1,0,1,1,0,0,0
19.0,80.0,28726626.8859,4.2,0,1,0,1,0,0
110.0,90.0,20384849.6573,4.5,0,1,0,0,1,0
44.0,105.0,5000000.0,7.5,0,1,0,0,1,0
3.0,67.0,10000000.0,6.7,0,1,0,0,1,0
6.0,95.0,14397651.4631,5.1,0,1,0,1,0,0
110.0,87.0,5000000.0,5.5,0,1,0,1,0,0
64.0,94.0,5000000.0,4.4,0,1,1,0,0,0
8.0,109.0,1000000.0,4.4,0,1,0,0,1,0
64.0,130.0,5000000.0,6.8,0,1,1,0,0,0
2.0,103.0,5000000.0,6.7,0,1,0,0,1,0
110.0,88.0,5000000.0,8.6,0,1,0,0,1,0
35.0,88.0,5000000.0,4.8,0,1,1,0,0,0
21.0,97.0,13377085.1146,3.4,0,1,0,0,1,0
99.0,113.0,3351006.99197,7.4,0,1,0,0,1,0
115.0,99.0,4290400.0,7.3,0,1,0,0,1,0
104.0,148.0,890000.0,8.0,0,1,0,1,0,0
195.0,107.0,4555209.51302,6.5,0,1,0,0,1,0
303.0,93.0,4800000.0,5.9,0,1,0,1,0,0
122.0,94.0,4251528.87882,6.8,0,1,1,0,0,0
359.0,121.0,5000000.0,7.4,0,1,0,1,0,0
130.0,118.0,4700000.0,6.7,0,1,0,0,1,0
64.0,98.0,22356949.53,6.8,0,1,0,0,1,0
13.0,82.0,5000000.0,5.4,0,1,0,0,1,0
159.0,101.0,4700000.0,5.5,0,1,1,0,0,0
54.0,106.0,4638783.0,7.4,0,1,0,1,0,0
440.0,90.0,4800000.0,5.7,0,1,0,1,0,0
7.0,79.0,10167380.0155,5.4,0,1,0,0,1,0
4.0,87.0,3000000.0,3.2,0,1,0,0,1,0
1.0,103.0,9644536.27711,7.1,0,1,0,0,1,0
96.0,105.0,29249037.4482,7.8,0,1,0,0,1,0
8.0,89.0,3752186.38494,5.3,0,1,0,0,1,0
87.0,100.0,4600000.0,7.2,0,1,0,0,1,0
10.0,92.0,4700000.0,6.2,0,1,0,0,1,0
121.0,97.0,4600000.0,5.9,0,1,0,0,1,0
45.0,96.0,4500000.0,6.7,0,1,0,1,0,0
36.0,104.0,4500000.0,5.7,0,1,0,1,0,0
84.0,117.0,4400000.0,7.1,0,1,1,0,0,0
118.0,90.0,4500000.0,7.2,0,1,0,1,0,0
42.0,115.0,4500000.0,7.4,0,1,0,1,0,0
202.0,108.0,5000000.0,7.7,0,1,1,0,0,0
120.0,109.0,4500000.0,7.4,0,1,1,0,0,0
234.0,102.0,4500000.0,8.4,0,1,1,0,0,0
17.0,100.0,12617385.8984,7.1,0,1,0,1,0,0
35.0,115.0,4921951.9055,7.2,0,1,0,0,1,0
48.0,122.0,4500000.0,7.5,0,1,1,0,0,0
49.0,98.0,5000000.0,5.4,0,1,0,1,0,0
283.0,133.0,4500000.0,8.1,0,1,0,1,0,0
16.0,105.0,18017471.4311,6.0,0,1,0,0,1,0
54.0,122.0,4500000.0,7.8,0,1,0,0,1,0
92.0,106.0,2000000.0,6.8,0,1,0,1,0,0
159.0,98.0,13121477.0895,6.5,0,1,0,1,0,0
202.0,112.0,3615882.87703,7.7,0,1,0,1,0,0
50.0,120.0,13292604.3855,6.4,0,1,0,0,1,0
54.0,99.0,3796007.92752,6.5,0,1,0,0,1,0
98.0,110.0,4515830.24587,7.3,0,1,0,0,1,0
92.0,102.0,25050455.3484,6.6,0,1,0,0,1,0
112.0,109.0,13860314.8847,7.9,0,1,0,0,1,0
138.0,104.0,4500000.0,5.9,0,1,0,0,1,0
9.0,134.0,15876965.326,4.7,0,1,0,0,1,0
149.0,133.0,4400000.0,8.7,0,1,0,1,0,0
5.0,85.0,4400000.0,5.9,0,1,0,0,1,0
39.0,87.0,4400000.0,6.7,0,1,1,0,0,0
39.0,130.0,4400000.0,8.5,0,1,0,0,1,0
29.0,103.0,4500000.0,5.8,0,1,0,1,0,0
111.0,112.0,4555209.51302,6.1,0,1,0,1,0,0
149.0,89.0,20062022.3189,7.3,0,1,0,1,0,0
90.0,124.0,27547471.6167,6.7,0,1,0,1,0,0
149.0,101.0,3912932.44969,7.6,0,1,0,1,0,0
12.0,133.0,2261972.04484,7.2,0,1,0,0,1,0
64.0,112.0,4482031.75782,6.2,0,1,0,0,1,0
57.0,98.0,4200000.0,5.2,0,1,1,0,0,0
50.0,93.0,14099449.3392,7.1,0,1,0,1,0,0
232.0,104.0,4200000.0,6.5,0,1,0,1,0,0
63.0,112.0,3492327.29332,7.3,0,1,1,0,0,0
75.0,94.0,2500000.0,6.2,0,1,0,1,0,0
274.0,90.0,4000000.0,5.0,0,1,1,0,0,0
284.0,96.0,114000.0,8.0,1,0,1,0,0,0
265.0,101.0,4000000.0,7.8,0,1,0,1,0,0
154.0,93.0,4000000.0,8.1,0,1,1,0,0,0
44.0,152.0,4000000.0,6.7,0,1,0,0,1,0
153.0,112.0,4000000.0,7.1,0,1,1,0,0,0
256.0,95.0,8500000.0,5.6,0,1,0,0,1,0
123.0,111.0,3600000.0,7.6,0,1,0,1,0,0
46.0,86.0,4500000.0,4.3,0,1,0,0,1,0
34.0,105.0,4000000.0,7.3,0,1,0,1,0,0
149.0,91.0,4000000.0,4.6,0,1,1,0,0,0
20.0,105.0,4000000.0,6.8,0,1,0,1,0,0
323.0,106.0,3500000.0,7.1,0,1,0,0,1,0
172.0,93.0,4000000.0,7.3,0,1,1,0,0,0
111.0,172.0,4000000.0,8.3,0,1,0,0,1,0
74.0,109.0,21849855.4267,5.4,1,0,0,0,1,0
161.0,93.0,5000000.0,4.0,0,1,0,0,1,0
548.0,165.0,4000000.0,8.0,0,1,1,0,0,0
177.0,96.0,4000000.0,6.7,0,1,1,0,0,0
27.0,93.0,7000000.0,4.6,0,1,0,1,0,0
22.0,82.0,3400000.0,4.0,0,1,0,1,0,0
157.0,101.0,3200000.0,7.0,0,1,0,1,0,0
70.0,120.0,4000000.0,7.4,1,0,0,1,0,0
125.0,81.0,4000000.0,5.9,0,1,0,1,0,0
10.0,82.0,10550470.8222,4.6,0,1,0,0,1,0
300.0,105.0,3646840.0,7.5,0,1,0,1,0,0
69.0,86.0,4000000.0,4.7,0,1,0,1,0,0
143.0,110.0,4000000.0,6.7,0,1,0,1,0,0
50.0,127.0,4000000.0,6.3,0,1,1,0,0,0
46.0,90.0,13030055.2411,6.0,0,1,0,1,0,0
51.0,110.0,4000000.0,6.7,0,1,0,1,0,0
163.0,104.0,4000000.0,7.1,0,1,0,1,0,0
52.0,96.0,8000000.0,2.7,0,1,0,0,1,0
40.0,110.0,4000000.0,7.3,0,1,1,0,0,0
50.0,84.0,4000000.0,7.6,0,1,0,1,0,0
45.0,94.0,4000000.0,5.8,0,1,0,0,1,0
121.0,93.0,4000000.0,6.5,0,1,0,1,0,0
114.0,96.0,4000000.0,6.6,0,1,0,1,0,0
270.0,88.0,4000000.0,6.2,0,1,1,0,0,0
116.0,101.0,4000000.0,6.9,0,1,0,0,1,0
115.0,102.0,4000000.0,8.5,0,1,0,0,1,0
15.0,87.0,4000000.0,4.8,0,1,0,0,1,0
122.0,83.0,25206536.026,6.6,0,1,0,0,1,0
35.0,103.0,4500000.0,5.7,0,1,0,0,1,0
41.0,99.0,4000000.0,7.0,0,1,0,0,1,0
31.0,106.0,4000000.0,5.4,0,1,0,1,0,0
332.0,115.0,21982445.3387,7.1,0,1,0,0,1,0
232.0,117.0,4000000.0,6.9,0,1,1,0,0,0
43.0,99.0,3000000.0,6.6,0,1,0,0,1,0
68.0,102.0,1300000.0,5.9,0,1,1,0,0,0
51.0,85.0,1500000.0,6.3,0,1,0,0,1,0
33.0,86.0,4000000.0,6.3,0,1,0,1,0,0
26.0,120.0,4000000.0,7.7,0,1,0,0,1,0
109.0,106.0,9500000.0,7.0,0,1,0,1,0,0
34.0,103.0,14000000.0,6.3,0,1,1,0,0,0
31.0,93.0,3796007.92752,5.9,0,1,0,1,0,0
141.0,112.0,16000000.0,6.2,0,1,0,1,0,0
19.0,100.0,4000000.0,5.0,0,1,0,0,1,0
64.0,113.0,4000000.0,7.7,0,1,0,0,1,0
215.0,98.0,650000.0,6.5,0,1,0,0,1,0
12.0,92.0,4000000.0,5.8,0,1,0,1,0,0
70.0,106.0,4000000.0,6.1,0,1,0,0,1,0
46.0,119.0,4000000.0,6.0,0,1,0,0,1,0
135.0,99.0,4000000.0,6.3,0,1,0,1,0,0
38.0,90.0,11598277.15,6.3,0,1,0,1,0,0
8.0,120.0,4000000.0,7.5,0,1,0,0,1,0
34.0,168.0,4000000.0,7.6,0,1,0,0,1,0
36.0,93.0,3001749.10795,5.2,0,1,0,0,1,0
35.0,96.0,3950000.0,7.8,1,0,0,0,1,0
6.0,103.0,4000000.0,6.6,0,1,0,1,0,0
39.0,93.0,4000000.0,4.7,0,1,0,1,0,0
182.0,84.0,14398173.8736,6.7,0,1,0,0,1,0
14.0,81.0,4000000.0,4.2,0,1,0,1,0,0
3.0,84.0,4000000.0,6.3,0,1,0,0,1,0
3.0,94.0,4000000.0,4.7,0,1,0,0,1,0
62.0,120.0,2000000.0,7.9,0,1,1,0,0,0
161.0,121.0,3800000.0,8.1,0,1,1,0,0,0
157.0,226.0,3977000.0,8.2,0,1,0,1,0,0
31.0,104.0,4000000.0,6.0,0,1,0,0,1,0
53.0,152.0,3800000.0,6.8,0,1,0,1,0,0
1.0,92.0,10508499.5605,7.3,0,1,0,0,1,0
21.0,107.0,3768785.0,7.0,0,1,0,1,0,0
246.0,97.0,16529026.9715,7.3,0,1,0,0,1,0
42.0,115.0,2103498.14919,7.5,0,1,0,0,1,0
78.0,95.0,3500000.0,6.8,0,1,0,0,1,0
41.0,102.0,3700000.0,7.1,0,1,0,0,1,0
61.0,99.0,3800000.0,6.9,0,1,0,0,1,0
112.0,109.0,3036806.34202,6.9,0,1,0,1,0,0
88.0,113.0,3600000.0,7.9,1,0,0,1,0,0
122.0,91.0,3500000.0,7.2,0,1,0,1,0,0
134.0,88.0,3500000.0,7.8,0,1,0,0,1,0
11.0,88.0,5000000.0,3.5,0,1,0,0,1,0
20.0,97.0,3500000.0,7.3,1,0,1,0,0,0
28.0,97.0,3500000.0,7.5,0,1,0,1,0,0
95.0,85.0,3500000.0,6.0,0,1,0,0,1,0
31.0,121.0,3716946.0,7.3,0,1,0,1,0,0
79.0,134.0,3500000.0,8.0,1,0,0,1,0,0
25.0,149.0,3500000.0,7.6,0,1,1,0,0,0
22.0,121.0,3500000.0,7.0,0,1,0,1,0,0
110.0,116.0,2000000.0,7.5,0,1,1,0,0,0
425.0,92.0,3500000.0,6.8,0,1,0,0,1,0
19.0,93.0,3500000.0,3.9,0,1,0,0,1,0
43.0,96.0,3500000.0,6.1,0,1,0,1,0,0
127.0,105.0,3500000.0,7.5,1,0,1,0,0,0
262.0,129.0,2000000.0,8.2,0,1,0,1,0,0
33.0,94.0,10866958.2688,4.8,0,1,0,0,1,0
252.0,37.0,3600000.0,7.8,0,1,1,0,0,0
31.0,81.0,7000000.0,5.2,0,1,0,0,1,0
139.0,97.0,1000000.0,3.3,0,1,0,0,1,0
39.0,106.0,3500000.0,6.8,0,1,0,0,1,0
337.0,103.0,2289225.65423,7.0,0,1,0,0,1,0
30.0,101.0,3500000.0,6.5,0,1,0,0,1,0
50.0,98.0,3500000.0,6.4,0,1,0,0,1,0
50.0,91.0,3500000.0,5.3,0,1,0,1,0,0
9.0,105.0,3500000.0,4.7,0,1,0,0,1,0
15.0,98.0,3500000.0,6.1,0,1,0,0,1,0
5.0,104.0,1000000.0,5.5,0,1,0,0,1,0
4.0,96.0,3500000.0,4.8,0,1,0,0,1,0
44.0,148.0,3500000.0,8.4,0,1,0,0,1,0
6.0,100.0,3500000.0,7.0,0,1,0,1,0,0
17.0,86.0,3500000.0,3.3,0,1,1,0,0,0
7.0,92.0,3500000.0,5.4,0,1,0,0,1,0
9.0,88.0,3500000.0,4.8,0,1,0,0,1,0
3.0,90.0,3440000.0,3.1,0,1,0,0,1,0
55.0,94.0,4015000.0,6.7,0,1,1,0,0,0
169.0,80.0,8000000.0,7.6,0,1,0,0,1,0
290.0,107.0,3500000.0,7.1,0,1,0,1,0,0
10.0,99.0,10474232.7986,6.1,0,1,0,0,1,0
159.0,92.0,3000000.0,6.5,0,1,0,0,1,0
535.0,107.0,3300000.0,8.5,0,1,0,0,1,0
214.0,135.0,3300000.0,8.7,0,1,0,1,0,0
47.0,99.0,3340486.97622,7.1,0,1,0,0,1,0
17.0,102.0,3400000.0,6.6,0,1,0,0,1,0
85.0,93.0,21897974.536,6.7,0,1,0,1,0,0
349.0,115.0,3800000.0,8.3,0,1,0,1,0,0
109.0,94.0,3300000.0,8.1,0,1,0,1,0,0
60.0,91.0,3300000.0,7.4,0,1,0,1,0,0
101.0,98.0,4300000.0,6.6,0,1,0,1,0,0
1.0,97.0,3300000.0,4.5,0,1,0,0,1,0
16.0,92.0,3036806.34202,6.4,0,1,0,0,1,0
212.0,128.0,22111910.4676,7.5,0,1,0,0,1,0
215.0,136.0,2300000.0,8.0,0,1,1,0,0,0
107.0,113.0,3200000.0,8.1,1,0,0,1,0,0
122.0,99.0,20167271.4521,7.2,0,1,0,0,1,0
155.0,101.0,3000000.0,7.5,0,1,0,0,1,0
261.0,105.0,3200000.0,7.2,0,1,0,1,0,0
130.0,95.0,3200000.0,6.4,0,1,0,0,1,0
94.0,109.0,3000000.0,7.6,0,1,1,0,0,0
164.0,110.0,3000000.0,7.8,0,1,1,0,0,0
188.0,108.0,2401399.28636,5.7,0,1,0,0,1,0
206.0,118.0,3180000.0,8.6,0,1,1,0,0,0
134.0,94.0,3500000.0,8.2,0,1,1,0,0,0
53.0,115.0,13000000.0,6.6,0,1,1,0,0,0
264.0,98.0,3000000.0,5.7,0,1,0,0,1,0
94.0,91.0,3000000.0,7.4,0,1,1,0,0,0
215.0,120.0,4000000.0,8.0,1,0,1,0,0,0
85.0,109.0,15950977.0008,7.3,0,1,1,0,0,0
138.0,87.0,3000000.0,5.4,0,1,0,0,1,0
55.0,117.0,3000000.0,7.4,0,1,1,0,0,0
361.0,85.0,3000000.0,5.7,0,1,0,1,0,0
411.0,110.0,3000000.0,6.8,0,1,0,1,0,0
24.0,113.0,3000000.0,5.4,0,1,0,1,0,0
70.0,108.0,3000000.0,8.1,0,1,0,1,0,0
78.0,95.0,3000000.0,6.1,0,1,0,1,0,0
35.0,98.0,3000000.0,5.1,0,1,0,1,0,0
39.0,93.0,16000000.0,5.6,0,1,0,0,1,0
158.0,86.0,3000000.0,5.9,0,1,0,0,1,0
122.0,161.0,3000000.0,8.2,0,1,0,1,0,0
16.0,100.0,3000000.0,5.3,0,1,0,1,0,0
67.0,120.0,4490375.0,6.8,0,1,1,0,0,0
183.0,125.0,3000000.0,8.3,1,0,0,1,0,0
112.0,91.0,3000000.0,4.3,0,1,0,0,1,0
64.0,128.0,6000000.0,6.7,0,1,1,0,0,0
114.0,100.0,3000000.0,7.2,0,1,0,1,0,0
246.0,84.0,2000000.0,6.9,0,1,0,0,1,0
7.0,97.0,3000000.0,6.6,0,1,0,1,0,0
49.0,84.0,3000000.0,5.9,0,1,0,0,1,0
42.0,146.0,3000000.0,7.9,0,1,0,1,0,0
73.0,186.0,3000000.0,8.3,1,0,0,1,0,0
16.0,94.0,3000000.0,5.2,0,1,0,1,0,0
91.0,126.0,3000000.0,7.8,1,0,0,0,1,0
37.0,99.0,3000000.0,3.0,0,1,0,0,1,0
405.0,109.0,3000000.0,7.9,0,1,1,0,0,0
29.0,95.0,3000000.0,3.2,0,1,0,0,1,0
81.0,97.0,3000000.0,6.5,0,1,0,1,0,0
17.0,94.0,11169938.2773,6.9,0,1,0,1,0,0
75.0,90.0,3000000.0,7.0,0,1,0,1,0,0
91.0,117.0,23292529.2326,7.8,0,1,0,1,0,0
82.0,96.0,2884966.02492,6.9,0,1,0,0,1,0
48.0,82.0,3000000.0,4.4,0,1,0,0,1,0
33.0,109.0,3000000.0,6.0,0,1,1,0,0,0
133.0,90.0,16498488.2243,6.6,0,1,1,0,0,0
104.0,89.0,3000000.0,7.8,0,1,0,0,1,0
22.0,98.0,3000000.0,5.3,0,1,0,0,1,0
30.0,95.0,3000000.0,5.3,0,1,0,0,1,0
112.0,94.0,3000000.0,8.0,0,1,0,1,0,0
79.0,104.0,4500000.0,7.1,0,1,0,1,0,0
49.0,87.0,3500000.0,5.4,0,1,0,1,0,0
42.0,108.0,3300000.0,6.9,0,1,0,1,0,0
345.0,86.0,15341721.9792,7.4,1,0,0,1,0,0
152.0,94.0,3000000.0,7.3,0,1,0,1,0,0
148.0,134.0,3000000.0,7.8,0,1,0,1,0,0
23.0,89.0,3000000.0,6.6,0,1,0,1,0,0
254.0,102.0,3000000.0,5.4,0,1,1,0,0,0
305.0,120.0,3000000.0,8.4,0,1,0,1,0,0
19.0,110.0,3500000.0,6.3,0,1,0,0,1,0
272.0,86.0,3000000.0,6.1,0,1,0,0,1,0
5.0,101.0,3000000.0,5.0,0,1,0,0,1,0
65.0,102.0,3000000.0,6.9,0,1,0,0,1,0
5.0,87.0,3000000.0,7.2,0,1,0,1,0,0
248.0,123.0,15386752.1006,7.3,0,1,0,0,1,0
152.0,99.0,21771103.3994,5.7,0,1,0,1,0,0
156.0,87.0,3000000.0,5.3,0,1,0,0,1,0
1.0,120.0,17964628.1686,5.0,0,1,0,0,1,0
82.0,93.0,3000000.0,5.3,0,1,0,0,1,0
40.0,98.0,2896020.0,7.4,0,1,0,1,0,0
8.0,100.0,3000000.0,5.9,0,1,0,0,1,0
63.0,88.0,5000000.0,4.1,0,1,0,0,1,0
20.0,97.0,3000000.0,6.7,0,1,0,0,1,0
174.0,122.0,3000000.0,5.8,0,1,0,1,0,0
90.0,86.0,12036355.7215,6.2,0,1,0,0,1,0
58.0,83.0,3000000.0,5.3,0,1,0,0,1,0
14.0,80.0,3000000.0,3.3,0,1,0,0,1,0
110.0,90.0,3000000.0,6.2,0,1,0,0,1,0
21.0,96.0,3000000.0,5.9,0,1,0,0,1,0
9.0,85.0,3000000.0,5.5,0,1,0,0,1,0
98.0,83.0,22696516.3955,5.5,0,1,0,1,0,0
29.0,80.0,3000000.0,2.6,0,1,0,1,0,0
23.0,90.0,3000000.0,5.8,0,1,0,0,1,0
87.0,92.0,3000000.0,7.4,0,1,0,1,0,0
2.0,100.0,3000000.0,5.1,0,1,0,0,1,0
17.0,88.0,800000.0,5.2,0,1,0,1,0,0
7.0,95.0,3000000.0,4.8,0,1,0,0,1,0
6.0,82.0,3000000.0,3.9,0,1,0,0,1,0
9.0,97.0,3000000.0,6.2,0,1,0,0,1,0
11.0,94.0,3000000.0,6.2,0,1,0,0,1,0
34.0,95.0,12464732.3826,5.9,0,1,0,0,1,0
71.0,113.0,2900000.0,8.0,0,1,0,1,0,0
21.0,136.0,2900000.0,7.3,0,1,1,0,0,0
28.0,80.0,3000000.0,4.9,0,1,0,0,1,0
35.0,105.0,1500000.0,6.5,0,1,0,0,1,0
30.0,90.0,3000000.0,4.3,0,1,1,0,0,0
73.0,93.0,3000000.0,6.4,0,1,0,0,1,0
251.0,89.0,2359720.0,6.8,0,1,0,1,0,0
57.0,90.0,12378960.0046,6.1,0,1,0,0,1,0
14.0,89.0,3000000.0,4.0,0,1,0,0,1,0
159.0,116.0,8000000.0,7.4,0,1,0,1,0,0
181.0,120.0,2883848.0,8.3,1,0,0,1,0,0
110.0,88.0,2800000.0,5.3,0,1,0,0,1,0
213.0,102.0,2800000.0,8.1,1,0,0,1,0,0
129.0,106.0,2800000.0,8.0,1,0,1,0,0,0
280.0,95.0,2000000.0,5.7,0,1,1,0,0,0
15.0,144.0,1809577.63587,8.2,0,1,0,0,1,0
61.0,113.0,2700000.0,7.1,0,1,0,1,0,0
33.0,118.0,2700000.0,7.4,0,1,0,1,0,0
1.0,141.0,3000000.0,6.6,0,1,0,0,1,0
2.0,90.0,26959144.7823,5.7,0,1,0,0,1,0
27.0,109.0,2686585.0,6.9,0,1,0,1,0,0
19.0,95.0,2650000.0,7.0,0,1,0,0,1,0
9.0,122.0,2627000.0,7.0,1,0,0,1,0,0
121.0,93.0,2600000.0,7.8,0,1,1,0,0,0
166.0,97.0,2600000.0,5.9,0,1,0,1,0,0
269.0,82.0,16561923.7926,7.4,1,0,0,1,0,0
29.0,140.0,2600000.0,7.8,0,1,1,0,0,0
20.0,86.0,2800000.0,6.0,0,1,0,0,1,0
74.0,105.0,17123651.9301,7.9,0,1,0,1,0,0
173.0,66.0,2600000.0,7.2,0,1,0,0,1,0
5.0,99.0,2354602.66354,7.4,0,1,0,1,0,0
66.0,100.0,2600000.0,5.3,0,1,0,0,1,0
169.0,103.0,2540800.0,8.3,0,1,0,0,1,0
13.0,97.0,1779008.82372,7.6,0,1,0,0,1,0
129.0,86.0,2500000.0,5.1,0,1,0,1,0,0
30.0,87.0,2500000.0,5.1,0,1,0,0,1,0
75.0,149.0,26000000.0,6.9,0,1,0,1,0,0
162.0,98.0,2500000.0,4.6,0,1,0,0,1,0
74.0,98.0,2500000.0,6.3,0,1,0,0,1,0
65.0,112.0,2500000.0,7.9,1,0,0,1,0,0
26.0,75.0,2500000.0,6.7,0,1,0,1,0,0
63.0,104.0,2500000.0,7.1,0,1,1,0,0,0
205.0,102.0,2500000.0,7.6,0,1,0,1,0,0
121.0,105.0,2500000.0,8.1,0,1,1,0,0,0
9.0,99.0,2401399.28636,6.6,0,1,0,0,1,0
74.0,107.0,2500000.0,7.0,0,1,0,0,1,0
54.0,96.0,15386080.6064,7.6,0,1,0,0,1,0
80.0,101.0,14851029.2011,6.7,0,1,0,0,1,0
252.0,89.0,2500000.0,7.1,0,1,0,1,0,0
72.0,106.0,2145200.0,7.6,0,1,0,0,1,0
220.0,95.0,2500000.0,7.1,0,1,0,0,1,0
1.0,34.0,34000.0,7.1,0,1,0,1,0,0
197.0,101.0,2500000.0,7.7,0,1,1,0,0,0
14.0,112.0,2500000.0,7.6,0,1,0,0,1,0
3.0,100.0,2500000.0,6.6,0,1,0,0,1,0
18.0,100.0,2500000.0,5.7,0,1,0,0,1,0
28.0,80.0,2500000.0,7.1,0,1,0,0,1,0
22.0,106.0,14000000.0,6.2,0,1,0,0,1,0
62.0,103.0,5024628.0,6.1,0,1,0,1,0,0
47.0,90.0,2500000.0,5.9,0,1,0,0,1,0
238.0,96.0,2500000.0,6.8,0,1,0,1,0,0
2.0,89.0,2500000.0,5.8,0,1,0,0,1,0
95.0,87.0,2500000.0,5.0,0,1,0,0,1,0
10.0,94.0,3500000.0,6.3,0,1,0,0,1,0
28.0,120.0,2400000.0,6.8,0,1,1,0,0,0
25.0,101.0,2400000.0,5.1,0,1,0,0,1,0
121.0,84.0,60742931.3463,6.6,0,1,0,1,0,0
10.0,110.0,2500000.0,5.0,0,1,0,0,1,0
172.0,101.0,2277604.75651,7.7,0,1,0,1,0,0
20.0,101.0,2500000.0,3.1,0,1,0,0,1,0
8.0,101.0,2361000.0,6.5,0,1,0,1,0,0
8.0,105.0,2450000.0,3.9,0,1,0,0,1,0
